Time	Substrate Temperature	Substrate Setpoint	Substrate Output	Substrate Rotation Temperature	Substrate Rotation Setpoint	Substrate Rotation Output	Substrate Position Temperature	Substrate Position Setpoint	Substrate Position Output	Buffer HTS Temperature	Buffer HTS Setpoint	Buffer HTS Output	LC Lamp Temperature	LC Lamp Setpoint	LC Lamp Output	In Base Temperature	In Base Setpoint	In Base Output	In Tip Temperature	In Tip Setpoint	In Tip Output	Ga Base Temperature	Ga Base Setpoint	Ga Base Output	Ga Tip Temperature	Ga Tip Setpoint	Ga Tip Output	Al Base Temperature	Al Base Setpoint	Al Base Output	Er Temperature	Er Setpoint	Er Output	GaTe Temperature	GaTe Setpoint	GaTe Output	Si Temperature	Si Setpoint	Si Output	Be Temperature	Be Setpoint	Be Output	Bi Base Temperature	Bi Base Setpoint	Bi Base Output	Bi Tip Temperature	Bi Tip Setpoint	Bi Tip Output	As SUB Temperature	As SUB Setpoint	As SUB Output	As Cracker Temperature	As Cracker Setpoint	As Cracker Output	As Valve Temperature	As Valve Setpoint	As Valve Output	Sb SUB Temperature	Sb SUB Setpoint	Sb SUB Output	Sb Cracker Temperature	Sb Cracker Setpoint	Sb Cracker Output	Sb Valve Temperature	Sb Valve Setpoint	Sb Valve Output	AHS Temperature	AHS Setpoint	AHS Output	DD Be Temperature	DD Be Setpoint	DD Be Output	BOS Temperature	BOS Setpoint	BOS Output	SF1 Temperature	SF1 Setpoint	SF1 Output	SF2 Temperature	SF2 Setpoint	SF2 Output	BOS1 Temperature	BOS1 Setpoint	BOS1 Output	BOS2 Temperature	BOS2 Setpoint	BOS2 Output	Growth Chamber Pressure	Beam Flux	BandiT temperature	Buffer Chamber Pressure	Load Chamber Pressure	BOS Pressure	DopantWaterFlow	LC Turbo Backing Pump	Plasma Intensity	Pirani BM 2	Pirani GC 1	Pirani GC 2	CAR Cryo	Source Flange Cryo	CAR GV	Source Flange GV	BOS Cryo	AluminumInterlock	Shutters	Comments
3568340142	200.0	200.0	5.8	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.3	273.0	200.0	0.0	350.0	350.0	8.4	800.1	800.0	14.2	400.0	400.0	6.3	100.4	100.0	1.1	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.5	2.10	---	---	566.5	566.4	72.2	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.39E-10	3.5369E-10	-1.5	3.16E-9	6.30E-8	1.00E-11	0.00	7.58E-3	-2.83E-4	1.018E+1	1.525E+0	1.000E-15	15.01	15.82	NaN	NaN	---	2.11E-4	all shutters closed	Growth complete
3568340157	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.1	272.8	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.3	99.6	100.0	1.5	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	349.9	350.0	9.4	400.0	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.5	566.4	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	349.9	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.37E-10	3.4703E-10	-1.5	3.16E-9	6.29E-8	1.00E-11	0.00	7.57E-3	-3.96E-4	1.018E+1	1.525E+0	1.000E-15	16.10	16.10	NaN	NaN	---	2.26E-4	all shutters closed	Growth complete
3568340172	199.9	200.0	6.0	---	---	---	---	---	---	21.6	10.0	0.0	21.7	10.0	0.0	233.8	175.0	0.0	350.0	350.0	8.2	272.9	200.0	0.0	350.0	350.0	8.3	800.1	800.0	14.2	400.0	400.0	6.3	99.0	100.0	2.0	349.9	350.0	3.0	349.9	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.7	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.34E-10	3.4590E-10	-1.5	3.15E-9	6.27E-8	1.00E-11	0.00	7.58E-3	-2.91E-4	1.019E+1	1.525E+0	1.000E-15	16.23	16.05	NaN	NaN	---	6.68E-5	all shutters closed	Growth complete
3568340187	200.1	200.0	5.7	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.1	350.0	7.6	272.9	200.0	0.0	350.0	350.0	8.4	799.9	800.0	14.3	399.9	400.0	6.3	98.9	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	399.9	400.0	46.8	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.4	900.1	900.0	20.6	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.45E-10	3.3888E-10	-1.5	3.15E-9	6.26E-8	1.00E-11	0.00	7.38E-3	-2.38E-4	1.018E+1	1.526E+0	1.000E-15	15.67	15.86	NaN	NaN	---	2.65E-4	all shutters closed	Growth complete
3568340202	200.1	200.0	5.7	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	272.8	200.0	0.0	350.1	350.0	8.3	800.0	800.0	14.3	400.0	400.0	6.5	99.4	100.0	1.8	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.1	350.0	9.7	400.0	400.0	46.6	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.6	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.44E-10	3.4422E-10	-1.5	3.15E-9	6.23E-8	1.00E-11	0.00	7.45E-3	-2.22E-4	1.018E+1	1.525E+0	1.000E-15	15.23	15.91	NaN	NaN	---	2.46E-4	all shutters closed	Growth complete
3568340217	200.1	200.0	5.6	---	---	---	---	---	---	21.5	10.0	0.0	21.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.1	272.8	200.0	0.0	350.0	350.0	8.4	799.9	800.0	14.3	400.0	400.0	6.2	100.2	100.0	1.3	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	399.9	400.0	46.8	850.0	850.0	18.3	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.44E-10	3.3947E-10	-1.5	3.15E-9	6.22E-8	1.00E-11	0.00	7.49E-3	-2.88E-4	1.018E+1	1.525E+0	1.000E-15	14.92	15.71	NaN	NaN	---	2.29E-4	all shutters closed	Growth complete
3568340232	200.0	200.0	5.9	---	---	---	---	---	---	21.6	10.0	0.0	21.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.3	273.0	200.0	0.0	350.1	350.0	8.4	800.1	800.0	14.1	400.0	400.0	6.3	100.8	100.0	1.0	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.4	850.1	850.0	18.4	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.43E-10	3.5169E-10	-1.5	3.15E-9	6.21E-8	1.00E-11	0.00	7.42E-3	-2.11E-4	1.018E+1	1.525E+0	1.000E-15	14.88	16.15	NaN	NaN	---	1.88E-4	all shutters closed	Growth complete
3568340247	200.0	200.0	5.7	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	272.8	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.4	101.0	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	400.1	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.4913E-10	-1.5	3.15E-9	6.19E-8	1.00E-11	0.00	7.47E-3	-4.93E-5	1.018E+1	1.525E+0	1.000E-15	15.91	15.92	NaN	NaN	---	2.54E-4	all shutters closed	Growth complete
3568340262	200.0	200.0	5.6	---	---	---	---	---	---	21.6	10.0	0.0	21.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.3	272.9	200.0	0.0	350.0	350.0	8.6	800.0	800.0	14.2	400.1	400.0	6.2	100.8	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.4	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.33E-10	3.3829E-10	-1.5	3.15E-9	6.17E-8	1.00E-11	0.00	7.46E-3	-3.18E-4	1.018E+1	1.526E+0	1.000E-15	16.49	15.71	NaN	NaN	---	1.11E-5	all shutters closed	Growth complete
3568340277	199.9	200.0	6.0	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	7.9	272.8	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.2	100.3	100.0	1.1	349.9	350.0	2.9	350.1	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.7	400.1	400.0	46.8	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.6	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.3971E-10	-1.5	3.15E-9	6.16E-8	1.00E-11	0.00	7.46E-3	-2.96E-4	1.018E+1	1.525E+0	1.000E-15	15.47	15.92	NaN	NaN	---	3.04E-4	all shutters closed	Growth complete
3568340292	199.8	200.0	6.0	---	---	---	---	---	---	21.5	10.0	0.0	21.7	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.3	272.9	200.0	0.0	349.9	350.0	8.4	800.1	800.0	14.4	400.0	400.0	6.4	99.5	100.0	1.7	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	399.9	400.0	46.9	850.0	850.0	18.4	2.00	---	---	566.5	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.32E-10	3.4357E-10	-1.5	3.15E-9	6.15E-8	1.00E-11	0.00	7.45E-3	-2.96E-4	1.018E+1	1.526E+0	1.000E-15	15.19	16.14	NaN	NaN	---	-7.63E-5	all shutters closed	Growth complete
3568340307	199.8	200.0	6.0	---	---	---	---	---	---	21.6	10.0	0.0	21.7	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.5	272.9	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.2	400.0	400.0	6.2	99.1	100.0	1.7	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.31E-10	3.3213E-10	-1.4	3.15E-9	6.12E-8	1.00E-11	0.00	7.43E-3	-5.82E-4	1.018E+1	1.525E+0	1.000E-15	14.95	15.88	NaN	NaN	---	2.46E-4	all shutters closed	Growth complete
3568340322	199.8	200.0	5.8	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.2	272.8	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.2	399.9	400.0	6.4	99.0	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.0	400.0	46.6	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.6	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.31E-10	3.3855E-10	-1.4	3.15E-9	6.11E-8	1.00E-11	0.00	7.43E-3	-2.54E-4	1.018E+1	1.526E+0	1.000E-15	14.75	15.71	NaN	NaN	---	2.40E-4	all shutters closed	Growth complete
3568340337	199.9	200.0	6.0	---	---	---	---	---	---	21.5	10.0	0.0	21.7	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	272.9	200.0	0.0	350.0	350.0	8.3	799.9	800.0	14.2	400.0	400.0	6.3	99.5	100.0	1.7	350.0	350.0	2.9	349.9	350.0	4.9	308.1	300.0	0.0	350.1	350.0	9.6	400.0	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.5	900.0	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.1	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.29E-10	3.3206E-10	-1.5	3.15E-9	6.09E-8	1.00E-11	0.00	7.43E-3	-1.95E-4	1.018E+1	1.525E+0	1.000E-15	15.05	15.78	NaN	NaN	---	1.22E-4	all shutters closed	Growth complete
3568340352	199.9	200.0	6.1	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.0	272.9	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.2	400.0	400.0	6.4	100.2	100.0	1.3	349.9	350.0	2.9	349.9	350.0	4.9	308.0	300.0	0.0	349.9	350.0	9.6	400.0	400.0	46.7	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.3	899.9	900.0	20.8	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.26E-10	3.3424E-10	-1.5	3.14E-9	6.07E-8	1.00E-11	0.00	7.52E-3	-2.43E-4	1.018E+1	1.525E+0	1.000E-15	16.21	16.05	NaN	NaN	---	2.02E-4	all shutters closed	Growth complete
3568340367	199.9	200.0	5.9	---	---	---	---	---	---	21.5	10.0	0.0	21.7	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.4	272.9	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.1	400.1	400.0	6.4	100.7	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.4	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.24E-10	3.2190E-10	-1.5	3.14E-9	6.05E-8	1.00E-11	0.00	7.59E-3	-2.46E-4	1.018E+1	1.525E+0	1.000E-15	16.52	16.05	NaN	NaN	---	2.07E-4	all shutters closed	Growth complete
3568340382	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.9	10.0	0.0	234.1	175.0	0.0	350.1	350.0	7.7	272.8	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.1	400.1	400.0	6.4	101.0	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.4	850.1	850.0	18.5	2.10	---	---	566.3	566.4	72.6	899.9	900.0	20.7	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.23E-10	3.3109E-10	-1.5	3.14E-9	6.04E-8	1.00E-11	0.00	7.54E-3	-3.10E-4	1.018E+1	1.525E+0	1.000E-15	15.35	15.79	NaN	NaN	---	1.59E-4	all shutters closed	Growth complete
3568340397	200.1	200.0	5.6	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	7.3	272.8	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	400.0	400.0	6.3	100.8	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.6	400.1	400.0	46.5	850.1	850.0	18.5	2.10	---	---	566.4	566.4	72.3	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.23E-10	3.2806E-10	-1.5	3.15E-9	6.04E-8	1.00E-11	0.00	7.47E-3	-1.91E-5	1.018E+1	1.525E+0	1.000E-15	15.03	15.71	NaN	NaN	---	2.40E-4	all shutters closed	Growth complete
3568340412	200.1	200.0	5.9	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.1	272.7	200.0	0.0	349.9	350.0	8.4	800.0	800.0	14.2	399.9	400.0	6.3	100.2	100.0	1.2	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.7	850.0	850.0	18.5	2.00	---	---	566.4	566.4	72.6	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.24E-10	3.4343E-10	-1.5	3.14E-9	6.01E-8	1.00E-11	0.00	7.42E-3	-3.18E-5	1.018E+1	1.525E+0	1.000E-15	14.86	15.95	NaN	NaN	---	2.40E-4	all shutters closed	Growth complete
3568340427	200.1	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	234.1	175.0	0.0	349.9	350.0	8.3	272.8	200.0	0.0	350.0	350.0	8.4	800.0	800.0	14.3	399.9	400.0	6.4	99.6	100.0	1.5	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.5	400.0	400.0	46.6	850.1	850.0	18.4	2.00	---	---	566.4	566.4	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.24E-10	3.2542E-10	-1.5	3.14E-9	6.00E-8	1.00E-11	0.00	7.41E-3	-1.53E-4	1.018E+1	1.525E+0	1.000E-15	14.80	16.13	NaN	NaN	---	2.54E-4	all shutters closed	Growth complete
3568340442	200.0	200.0	6.0	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	349.9	350.0	8.1	272.8	200.0	0.0	349.8	350.0	8.6	800.0	800.0	14.3	400.0	400.0	6.3	99.2	100.0	1.8	350.0	350.0	3.0	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.1	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.27E-10	3.4382E-10	-1.5	3.14E-9	5.99E-8	1.00E-11	0.00	7.41E-3	-1.89E-4	1.018E+1	1.525E+0	1.000E-15	15.04	15.71	NaN	NaN	---	1.32E-4	all shutters closed	Growth complete
3568340457	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	8.1	272.9	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.3	99.0	100.0	1.9	350.0	350.0	2.9	350.0	350.0	4.9	307.9	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.3	900.0	900.0	20.6	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.29E-10	3.3468E-10	-1.4	3.14E-9	5.97E-8	1.00E-11	0.00	7.41E-3	-3.15E-4	1.018E+1	1.525E+0	1.000E-15	16.06	15.93	NaN	NaN	---	2.64E-4	all shutters closed	Growth complete
3568340472	200.0	200.0	6.0	---	---	---	---	---	---	21.5	10.0	0.0	21.7	10.0	0.0	233.9	175.0	0.0	349.9	350.0	8.5	272.8	200.0	0.0	349.9	350.0	8.5	800.0	800.0	14.4	400.0	400.0	6.3	99.5	100.0	1.7	350.1	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.8	850.1	850.0	18.5	2.00	---	---	566.4	566.4	72.3	900.1	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.30E-10	3.3964E-10	-1.5	3.14E-9	5.95E-8	1.00E-11	0.00	7.42E-3	-2.76E-4	1.018E+1	1.525E+0	1.000E-15	16.56	16.14	NaN	NaN	---	2.48E-4	all shutters closed	Growth complete
3568340487	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.1	350.0	8.5	272.7	200.0	0.0	349.8	350.0	8.5	800.0	800.0	14.2	400.0	400.0	6.3	100.0	100.0	1.2	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.6	399.9	400.0	46.7	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.6	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.32E-10	3.3792E-10	-1.5	3.14E-9	5.94E-8	1.00E-11	0.00	7.47E-3	-3.07E-4	1.018E+1	1.525E+0	1.000E-15	15.68	15.90	NaN	NaN	---	2.40E-4	all shutters closed	Growth complete
3568340502	200.0	200.0	5.8	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.0	350.0	7.9	272.9	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.2	100.7	100.0	0.9	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.6	849.9	850.0	18.5	2.10	---	---	566.4	566.4	72.5	900.0	900.0	20.6	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.35E-10	3.3263E-10	-1.5	3.14E-9	5.93E-8	1.00E-11	0.00	7.45E-3	-6.04E-5	1.018E+1	1.526E+0	1.000E-15	15.14	15.70	NaN	NaN	---	1.07E-4	all shutters closed	Growth complete
3568340517	200.0	200.0	5.7	---	---	---	---	---	---	21.6	10.0	0.0	21.7	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	272.7	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.4	400.0	400.0	6.3	100.9	100.0	0.8	350.1	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.7	400.0	400.0	46.5	850.0	850.0	18.4	2.00	---	---	566.3	566.4	72.5	900.0	900.0	20.9	0.10	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.37E-10	3.4704E-10	-1.5	3.13E-9	5.90E-8	1.00E-11	0.00	7.47E-3	-2.89E-4	1.018E+1	1.526E+0	1.000E-15	14.88	15.96	NaN	NaN	---	2.13E-4	all shutters closed	Growth complete
3568340532	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.0	272.8	200.0	0.0	349.9	350.0	8.6	800.1	800.0	14.2	400.0	400.0	6.3	100.7	100.0	0.8	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.1	350.0	9.5	399.9	400.0	46.7	850.0	850.0	18.5	2.10	---	---	566.4	566.4	72.5	900.0	900.0	20.7	0.00	---	---	1.0	1.0	1.5	349.9	350.0	2.9	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.38E-10	3.4668E-10	-1.4	3.13E-9	5.89E-8	1.00E-11	0.00	7.48E-3	-3.50E-4	1.018E+1	1.526E+0	1.000E-15	14.75	16.14	NaN	NaN	---	6.84E-5	all shutters closed	Growth complete
3568340547	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.8	10.0	0.0	234.0	175.0	0.0	350.0	350.0	8.2	272.8	200.0	0.0	350.0	350.0	8.5	800.0	800.0	14.3	400.0	400.0	6.3	100.3	100.0	1.3	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	349.9	350.0	9.8	400.0	400.0	46.7	850.0	850.0	18.3	2.10	---	---	566.4	566.4	72.4	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.42E-10	3.4760E-10	-1.5	3.13E-9	5.88E-8	1.00E-11	0.00	7.45E-3	-3.02E-4	1.018E+1	1.525E+0	1.000E-15	15.64	15.90	NaN	NaN	---	2.61E-4	all shutters closed	Growth complete
3568340562	200.0	200.0	5.9	---	---	---	---	---	---	21.6	10.0	0.0	21.8	10.0	0.0	233.9	175.0	0.0	350.1	350.0	8.0	272.9	200.0	0.0	350.1	350.0	8.5	800.0	800.0	14.2	400.0	400.0	6.3	99.6	100.0	1.6	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.1	350.0	9.5	400.0	400.0	46.5	850.0	850.0	18.5	2.00	---	---	566.3	566.4	72.6	900.0	900.0	20.6	0.00	---	---	1.0	1.0	1.5	350.0	350.0	2.7	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.41E-10	3.5083E-10	-1.5	3.13E-9	5.87E-8	1.00E-11	0.00	7.45E-3	-1.76E-4	1.019E+1	1.525E+0	1.000E-15	16.63	15.77	NaN	NaN	---	1.22E-4	all shutters closed	Growth complete
3568340577	200.0	200.0	5.8	---	---	---	---	---	---	21.5	10.0	0.0	21.9	10.0	0.0	234.1	175.0	0.0	350.0	350.0	8.4	272.9	200.0	0.0	350.1	350.0	8.5	800.0	800.0	14.4	400.0	400.0	6.3	99.1	100.0	2.0	350.0	350.0	2.9	350.0	350.0	4.9	308.0	300.0	0.0	350.0	350.0	9.8	400.0	400.0	46.7	850.0	850.0	18.4	2.10	---	---	566.4	566.4	72.2	900.0	900.0	20.8	0.00	---	---	1.0	1.0	1.4	350.0	350.0	2.8	---	---	---	---	---	---	---	---	---	---	---	---	---	---	---	3.36E-10	3.3981E-10	-1.5	3.13E-9	5.85E-8	1.00E-11	0.00	7.46E-3	-3.61E-4	1.018E+1	1.526E+0	1.000E-15	16.37	16.05	NaN	NaN	---	2.05E-4	all shutters closed	Growth complete
